,Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
192636,20,28,2011-07-08,616.35,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192646,20,38,2011-07-08,98259.84,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192662,20,67,2011-07-08,12989.08,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192649,20,42,2011-07-08,9667.3,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192650,20,44,2011-07-08,6385.49,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192651,20,46,2011-07-08,33492.05,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192652,20,48,2011-07-08,864.0,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192653,20,49,2011-07-08,19984.72,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192655,20,52,2011-07-08,2535.1,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192654,20,50,2011-07-08,3007.72,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192656,20,54,2011-07-08,116.44,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192657,20,55,2011-07-08,11798.61,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192658,20,56,2011-07-08,2511.9,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192659,20,58,2011-07-08,3440.0,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192660,20,59,2011-07-08,590.03,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192661,20,60,2011-07-08,704.0,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192648,20,41,2011-07-08,2351.5,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192663,20,71,2011-07-08,5736.5,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192680,20,98,2011-07-08,21879.81,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192665,20,74,2011-07-08,21082.38,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192673,20,90,2011-07-08,98001.11,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192666,20,79,2011-07-08,38207.8,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192667,20,80,2011-07-08,44372.12,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192668,20,81,2011-07-08,35742.14,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192671,20,85,2011-07-08,5445.43,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192670,20,83,2011-07-08,5112.22,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192672,20,87,2011-07-08,49668.18,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192669,20,82,2011-07-08,28523.46,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192664,20,72,2011-07-08,70858.02,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192675,20,92,2011-07-08,166809.86,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192676,20,93,2011-07-08,67326.54,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192677,20,94,2011-07-08,74992.94,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192678,20,95,2011-07-08,163238.85,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192679,20,97,2011-07-08,33639.52,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192647,20,40,2011-07-08,82504.23,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192674,20,91,2011-07-08,78501.57,0,A,203742,74.69,3.7110000000000003,0.0,0.0,0.0,0.0,0.0,208.43868469999998,7.274
192681,20,1,2011-07-15,30799.09,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192682,20,2,2011-07-15,79810.02,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192683,20,3,2011-07-15,16461.98,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192684,20,4,2011-07-15,49599.74,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192685,20,5,2011-07-15,28256.14,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192687,20,7,2011-07-15,39962.36,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192713,20,35,2011-07-15,4660.19,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192688,20,8,2011-07-15,73352.6,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192690,20,10,2011-07-15,42412.1,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192691,20,11,2011-07-15,28746.78,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192692,20,12,2011-07-15,9915.69,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192693,20,13,2011-07-15,56066.39,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192694,20,14,2011-07-15,19982.76,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192714,20,36,2011-07-15,4458.0,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192695,20,16,2011-07-15,43994.16,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192686,20,6,2011-07-15,6486.07,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192707,20,29,2011-07-15,7959.88,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192689,20,9,2011-07-15,51281.55,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192715,20,37,2011-07-15,3418.13,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192699,20,21,2011-07-15,12386.92,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192700,20,22,2011-07-15,11150.08,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192701,20,23,2011-07-15,33528.33,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192702,20,24,2011-07-15,5533.81,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192703,20,25,2011-07-15,15501.8,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192704,20,26,2011-07-15,7640.53,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192708,20,30,2011-07-15,7028.16,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192706,20,28,2011-07-15,552.39,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192709,20,31,2011-07-15,3929.86,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192710,20,32,2011-07-15,10961.83,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192711,20,33,2011-07-15,6591.01,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192697,20,19,2011-07-15,75.0,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192712,20,34,2011-07-15,21576.89,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192698,20,20,2011-07-15,7940.32,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192696,20,17,2011-07-15,15347.18,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192705,20,27,2011-07-15,1720.54,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192750,20,98,2011-07-15,19630.83,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192735,20,74,2011-07-15,22911.48,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192731,20,60,2011-07-15,598.4,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192718,20,41,2011-07-15,2968.0,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192719,20,42,2011-07-15,10195.64,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192720,20,44,2011-07-15,5987.57,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192721,20,46,2011-07-15,34163.21,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192723,20,49,2011-07-15,22504.75,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192724,20,50,2011-07-15,3984.7,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192717,20,40,2011-07-15,82505.44,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192726,20,54,2011-07-15,103.5,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192727,20,55,2011-07-15,12042.65,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192728,20,56,2011-07-15,1465.19,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192729,20,58,2011-07-15,2185.0,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192730,20,59,2011-07-15,601.73,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192733,20,71,2011-07-15,7310.53,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192725,20,52,2011-07-15,1973.38,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192732,20,67,2011-07-15,13450.85,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192722,20,48,2011-07-15,247.0,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192734,20,72,2011-07-15,59429.53,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192736,20,79,2011-07-15,35717.04,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192741,20,85,2011-07-15,6282.0,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192737,20,80,2011-07-15,43139.59,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192738,20,81,2011-07-15,33605.29,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192739,20,82,2011-07-15,29181.81,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192742,20,87,2011-07-15,41808.16,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192743,20,90,2011-07-15,98291.13,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192740,20,83,2011-07-15,5982.92,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192745,20,92,2011-07-15,169013.07,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192746,20,93,2011-07-15,59881.85,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192747,20,94,2011-07-15,70845.2,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192748,20,95,2011-07-15,165144.64,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192749,20,97,2011-07-15,29588.58,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192716,20,38,2011-07-15,102356.26,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192744,20,91,2011-07-15,85690.55,0,A,203742,74.88,3.76,0.0,0.0,0.0,0.0,0.0,208.5309337,7.274
192758,20,8,2011-07-22,75376.39,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192756,20,6,2011-07-22,6600.38,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192752,20,2,2011-07-22,80391.13,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192753,20,3,2011-07-22,19812.52,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192754,20,4,2011-07-22,50744.71,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192755,20,5,2011-07-22,27382.18,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192757,20,7,2011-07-22,34520.48,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192764,20,14,2011-07-22,17535.12,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192766,20,17,2011-07-22,15089.43,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192760,20,10,2011-07-22,43878.13,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192761,20,11,2011-07-22,45836.58,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192762,20,12,2011-07-22,8524.46,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192763,20,13,2011-07-22,55218.68,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192767,20,18,2011-07-22,2.0,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192759,20,9,2011-07-22,41778.63,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192786,20,37,2011-07-22,3929.52,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192770,20,21,2011-07-22,11628.71,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192768,20,19,2011-07-22,95.0,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192765,20,16,2011-07-22,41209.8,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192777,20,28,2011-07-22,506.53,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192771,20,22,2011-07-22,14264.86,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192772,20,23,2011-07-22,34822.23,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192773,20,24,2011-07-22,4898.76,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192774,20,25,2011-07-22,14322.98,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192775,20,26,2011-07-22,6782.46,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192776,20,27,2011-07-22,1515.5,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192784,20,35,2011-07-22,5425.25,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192778,20,29,2011-07-22,7995.01,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192779,20,30,2011-07-22,6207.42,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192780,20,31,2011-07-22,3436.02,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192781,20,32,2011-07-22,12128.2,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192782,20,33,2011-07-22,6669.64,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192783,20,34,2011-07-22,22318.56,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192769,20,20,2011-07-22,7673.08,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192785,20,36,2011-07-22,3067.0,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192802,20,60,2011-07-22,404.8,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192787,20,38,2011-07-22,91292.82,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192795,20,50,2011-07-22,3348.8,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192803,20,67,2011-07-22,12317.99,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192790,20,42,2011-07-22,9377.56,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192791,20,44,2011-07-22,6987.15,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192792,20,45,2011-07-22,11.97,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192793,20,46,2011-07-22,34353.21,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192804,20,71,2011-07-22,7586.42,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192794,20,49,2011-07-22,23191.13,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192796,20,52,2011-07-22,2164.57,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192798,20,55,2011-07-22,12331.75,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192799,20,56,2011-07-22,906.62,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192800,20,58,2011-07-22,3185.0,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192801,20,59,2011-07-22,641.07,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192797,20,54,2011-07-22,199.92,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192789,20,41,2011-07-22,4702.5,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192821,20,98,2011-07-22,17964.82,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192751,20,1,2011-07-22,27924.63,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192788,20,40,2011-07-22,79579.09,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192806,20,74,2011-07-22,21849.29,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192807,20,79,2011-07-22,36293.76,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192808,20,80,2011-07-22,42826.23,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192809,20,81,2011-07-22,31572.89,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192810,20,82,2011-07-22,27293.67,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192811,20,83,2011-07-22,4601.1,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192812,20,85,2011-07-22,5227.41,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192805,20,72,2011-07-22,68921.12,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192814,20,90,2011-07-22,88227.04,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192815,20,91,2011-07-22,68156.14,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192816,20,92,2011-07-22,144966.99,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192817,20,93,2011-07-22,49673.22,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192818,20,94,2011-07-22,65825.92,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192819,20,95,2011-07-22,159137.96,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192813,20,87,2011-07-22,40081.19,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192820,20,97,2011-07-22,26191.74,0,A,203742,78.89,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,208.59370180000002,7.274
192828,20,7,2011-07-29,28182.34,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192822,20,1,2011-07-29,27667.86,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192823,20,2,2011-07-29,80508.12,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192824,20,3,2011-07-29,20155.62,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192825,20,4,2011-07-29,51218.29,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192826,20,5,2011-07-29,25873.68,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192830,20,9,2011-07-29,39236.99,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192836,20,16,2011-07-29,32754.48,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192831,20,10,2011-07-29,34807.18,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192832,20,11,2011-07-29,24041.26,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192833,20,12,2011-07-29,9181.9,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192834,20,13,2011-07-29,56342.69,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192837,20,17,2011-07-29,14016.56,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192827,20,6,2011-07-29,7854.35,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192856,20,36,2011-07-29,1800.0,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192848,20,28,2011-07-29,503.46,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192854,20,34,2011-07-29,21825.71,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192847,20,27,2011-07-29,1418.8,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192840,20,20,2011-07-29,7508.49,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192841,20,21,2011-07-29,11908.88,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192842,20,22,2011-07-29,13242.16,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192843,20,23,2011-07-29,33682.72,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192844,20,24,2011-07-29,5574.89,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192845,20,25,2011-07-29,14197.25,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192846,20,26,2011-07-29,7515.09,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
192850,20,30,2011-07-29,6684.5,0,A,203742,77.47,3.8289999999999997,0.0,0.0,0.0,0.0,0.0,208.6564699,7.274
