,Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
290061,30,42,2011-06-10,51.76,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290059,30,40,2011-06-10,20994.2,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290060,30,41,2011-06-10,10.0,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290035,30,1,2011-06-10,8598.53,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290036,30,2,2011-06-10,13253.1,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290037,30,3,2011-06-10,428.43,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290038,30,4,2011-06-10,12743.69,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290039,30,5,2011-06-10,387.96,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290040,30,6,2011-06-10,41.52,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290042,30,8,2011-06-10,11198.38,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290043,30,9,2011-06-10,236.45,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290044,30,10,2011-06-10,141.44,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290045,30,11,2011-06-10,752.64,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290046,30,12,2011-06-10,36.11,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290041,30,7,2011-06-10,800.28,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290048,30,14,2011-06-10,886.27,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290047,30,13,2011-06-10,11685.12,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290057,30,32,2011-06-10,10.0,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290056,30,31,2011-06-10,19.0,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290055,30,28,2011-06-10,55.57,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290054,30,27,2011-06-10,9.94,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290058,30,38,2011-06-10,55974.28,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290052,30,23,2011-06-10,5.27,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290051,30,21,2011-06-10,1626.09,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290050,30,17,2011-06-10,154.52,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290049,30,16,2011-06-10,2269.18,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290053,30,25,2011-06-10,72.15,0,C,42988,84.71,3.648,0.0,0.0,0.0,0.0,0.0,214.69649080000002,7.931
290124,30,79,2011-06-17,4792.95,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290123,30,74,2011-06-17,551.39,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290122,30,72,2011-06-17,41.11,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290121,30,67,2011-06-17,2603.29,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290120,30,60,2011-06-17,598.4,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290118,30,56,2011-06-17,28.43,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290117,30,52,2011-06-17,14.69,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290116,30,46,2011-06-17,7334.81,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290115,30,42,2011-06-17,31.36,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290126,30,81,2011-06-17,11768.27,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290119,30,59,2011-06-17,104.25,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290127,30,82,2011-06-17,4771.72,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290114,30,41,2011-06-17,15.0,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290129,30,85,2011-06-17,129.37,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290130,30,87,2011-06-17,532.2,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290131,30,90,2011-06-17,34210.52,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290132,30,91,2011-06-17,33541.63,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290133,30,92,2011-06-17,48179.96,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290134,30,93,2011-06-17,22539.06,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290135,30,94,2011-06-17,24284.17,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290136,30,95,2011-06-17,45977.3,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290137,30,96,2011-06-17,20374.54,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290138,30,97,2011-06-17,13413.25,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290139,30,98,2011-06-17,2556.96,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290128,30,83,2011-06-17,1743.95,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290113,30,40,2011-06-17,21649.86,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290125,30,80,2011-06-17,6554.74,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290111,30,32,2011-06-17,34.83,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290088,30,2,2011-06-17,13539.87,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290089,30,3,2011-06-17,413.59,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290090,30,4,2011-06-17,11832.48,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290091,30,5,2011-06-17,469.88,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290092,30,6,2011-06-17,10.88,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290093,30,7,2011-06-17,729.27,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290094,30,8,2011-06-17,11226.85,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290095,30,9,2011-06-17,144.36,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290096,30,10,2011-06-17,124.6,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290097,30,11,2011-06-17,869.1,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290098,30,12,2011-06-17,57.24,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290099,30,13,2011-06-17,10573.05,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290087,30,1,2011-06-17,8580.18,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290112,30,38,2011-06-17,63420.66,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290101,30,16,2011-06-17,2233.09,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290102,30,17,2011-06-17,182.0,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290103,30,20,2011-06-17,41.79,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290104,30,21,2011-06-17,1708.1,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290105,30,23,2011-06-17,25.58,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290106,30,25,2011-06-17,72.29,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290107,30,26,2011-06-17,8.5,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290108,30,27,2011-06-17,19.88,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290109,30,28,2011-06-17,46.79,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290110,30,31,2011-06-17,20.0,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290100,30,14,2011-06-17,752.99,0,C,42988,87.54,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931
290177,30,80,2011-06-24,6007.08,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290176,30,79,2011-06-24,5217.55,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290175,30,74,2011-06-24,384.34,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290174,30,72,2011-06-24,76.48,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290168,30,46,2011-06-24,6383.37,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290172,30,60,2011-06-24,510.4,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290171,30,59,2011-06-24,59.43,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290170,30,56,2011-06-24,1.75,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290169,30,52,2011-06-24,11.38,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290178,30,81,2011-06-24,10738.6,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290173,30,67,2011-06-24,2447.42,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290179,30,82,2011-06-24,5196.2,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290185,30,92,2011-06-24,44670.46,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290181,30,85,2011-06-24,100.18,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290182,30,87,2011-06-24,295.32,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290183,30,90,2011-06-24,33217.01,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290184,30,91,2011-06-24,31641.99,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290186,30,93,2011-06-24,21254.03,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290187,30,94,2011-06-24,23970.02,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290188,30,95,2011-06-24,43383.21,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290189,30,96,2011-06-24,19627.82,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290190,30,97,2011-06-24,13157.64,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290191,30,98,2011-06-24,2759.69,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290167,30,42,2011-06-24,39.2,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290180,30,83,2011-06-24,1757.8,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290166,30,41,2011-06-24,20.0,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290165,30,40,2011-06-24,19851.68,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290164,30,38,2011-06-24,64446.99,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290141,30,2,2011-06-24,12774.49,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290142,30,3,2011-06-24,432.05,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290143,30,4,2011-06-24,12218.88,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290144,30,5,2011-06-24,652.72,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290145,30,6,2011-06-24,50.22,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290146,30,7,2011-06-24,605.48,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290147,30,8,2011-06-24,11708.08,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290148,30,9,2011-06-24,230.93,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290149,30,10,2011-06-24,109.26,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290150,30,11,2011-06-24,663.7,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290151,30,12,2011-06-24,59.26,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290140,30,1,2011-06-24,8961.74,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290153,30,14,2011-06-24,918.7,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290154,30,16,2011-06-24,2320.23,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290155,30,17,2011-06-24,80.1,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290156,30,20,2011-06-24,17.91,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290157,30,21,2011-06-24,2317.24,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290158,30,23,2011-06-24,25.58,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290159,30,25,2011-06-24,63.35,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290160,30,27,2011-06-24,4.97,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290161,30,28,2011-06-24,45.89,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290162,30,31,2011-06-24,25.96,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290163,30,32,2011-06-24,10.0,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290152,30,13,2011-06-24,11191.96,0,C,42988,85.72,3.594,0.0,0.0,0.0,0.0,0.0,214.7441108,7.931
290229,30,80,2011-07-01,5898.02,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290228,30,79,2011-07-01,5486.74,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290227,30,74,2011-07-01,394.75,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290226,30,72,2011-07-01,28.81,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290221,30,52,2011-07-01,22.57,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290224,30,60,2011-07-01,765.6,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290223,30,59,2011-07-01,33.1,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290222,30,56,2011-07-01,1.0,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290230,30,81,2011-07-01,11209.62,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290225,30,67,2011-07-01,1019.88,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290231,30,82,2011-07-01,4032.44,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290237,30,92,2011-07-01,47888.52,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290233,30,85,2011-07-01,31.18,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290234,30,87,2011-07-01,459.76,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290235,30,90,2011-07-01,34266.77,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290236,30,91,2011-07-01,31889.94,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290238,30,93,2011-07-01,21557.62,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290239,30,94,2011-07-01,25609.43,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290240,30,95,2011-07-01,45247.55,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290241,30,96,2011-07-01,20917.55,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290242,30,97,2011-07-01,13907.37,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290243,30,98,2011-07-01,2799.7,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290220,30,46,2011-07-01,6987.34,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290232,30,83,2011-07-01,1930.24,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290219,30,42,2011-07-01,82.32,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290218,30,41,2011-07-01,5.0,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290217,30,40,2011-07-01,21792.21,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290192,30,1,2011-07-01,8849.05,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290193,30,2,2011-07-01,13667.81,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290194,30,3,2011-07-01,388.23,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290195,30,4,2011-07-01,12907.11,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290196,30,5,2011-07-01,534.92,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290197,30,6,2011-07-01,42.78,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290198,30,7,2011-07-01,571.11,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290200,30,9,2011-07-01,324.08,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290201,30,10,2011-07-01,256.46,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290202,30,11,2011-07-01,864.72,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290203,30,12,2011-07-01,109.16,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290204,30,13,2011-07-01,11354.45,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290199,30,8,2011-07-01,11619.46,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290206,30,16,2011-07-01,2293.85,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290205,30,14,2011-07-01,717.93,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290215,30,32,2011-07-01,10.0,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290214,30,31,2011-07-01,56.0,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290213,30,28,2011-07-01,72.84,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290212,30,27,2011-07-01,4.97,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290216,30,38,2011-07-01,57425.14,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290210,30,23,2011-07-01,15.04,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290209,30,21,2011-07-01,2107.65,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290208,30,20,2011-07-01,155.3,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290207,30,17,2011-07-01,97.21,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290211,30,25,2011-07-01,72.08,0,C,42988,87.57,3.5239999999999996,0.0,0.0,0.0,0.0,0.0,214.83686780000002,7.852
290282,30,79,2011-07-08,5548.85,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290281,30,74,2011-07-08,560.07,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290280,30,72,2011-07-08,18.27,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290279,30,67,2011-07-08,963.91,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290278,30,60,2011-07-08,607.2,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290276,30,56,2011-07-08,8.0,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290275,30,52,2011-07-08,17.62,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290274,30,46,2011-07-08,6882.05,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290273,30,42,2011-07-08,49.54,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290283,30,80,2011-07-08,5412.44,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290277,30,59,2011-07-08,77.61,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290284,30,81,2011-07-08,11066.22,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290270,30,38,2011-07-08,55267.11,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290286,30,83,2011-07-08,1587.5,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290287,30,85,2011-07-08,40.17,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290288,30,87,2011-07-08,474.52,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290289,30,90,2011-07-08,33718.94,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290290,30,91,2011-07-08,31316.39,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290291,30,92,2011-07-08,47044.41,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290292,30,93,2011-07-08,23255.17,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290293,30,94,2011-07-08,25357.72,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290294,30,95,2011-07-08,44194.7,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290295,30,96,2011-07-08,21687.78,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290296,30,97,2011-07-08,13132.63,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290272,30,41,2011-07-08,5.0,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290285,30,82,2011-07-08,4432.58,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290297,30,98,2011-07-08,3407.62,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
290263,30,23,2011-07-08,5.27,0,C,42988,89.16,3.48,0.0,0.0,0.0,0.0,0.0,214.9296249,7.852
